ax,ay,az,gx,gy,gz,mx,my,mz
1029,-10,16852,-0.001067,0.014405,-0.006402,57,28,-148
1024,-15,16844,-0.001067,0.014405,-0.006402,57,28,-147
1021,-10,16869,-0.001067,0.014405,-0.006402,58,28,-148
1015,-3,16872,-0.001067,0.014405,-0.005869,58,28,-148
1016,-14,16902,-0.001067,0.014405,-0.005869,58,28,-148
1015,-9,16871,-0.001067,0.014405,-0.005869,57,29,-148
1017,-11,16872,-0.001067,0.013872,-0.005869,57,28,-148
1014,-9,16874,-0.001067,0.014405,-0.005869,57,28,-148
1012,20,16889,-0.001067,0.014405,-0.005869,58,28,-148
1002,23,16900,-0.001067,0.014405,-0.005869,58,28,-148
1010,20,16890,-0.001067,0.014405,-0.005869,58,28,-148
1009,11,16876,-0.001067,0.014405,-0.005869,58,27,-148
1020,20,16843,-0.001067,0.014405,-0.005869,58,28,-148
1016,15,16871,-0.001067,0.014405,-0.005869,58,28,-148
1020,7,16877,-0.001067,0.014405,-0.005869,58,28,-148
1022,3,16881,-0.001067,0.014405,-0.006402,58,28,-148
1012,-22,16870,-0.001067,0.014405,-0.006402,58,28,-149
1027,-28,16866,-0.001067,0.014405,-0.006402,58,28,-149
1021,-27,16875,-0.001067,0.014405,-0.006402,58,28,-149
1021,-17,16868,-0.001067,0.014405,-0.006402,58,28,-148
1012,-20,16864,-0.001067,0.014939,-0.006402,58,28,-148
