ax,ay,az,gx,gy,gz,mx,my,mz
1089,181,16579,0.054421,0.36067,-0.11364,44,38,-20
1099,179,16574,0.054421,0.36067,-0.11364,44,38,-20
1104,181,16573,0.054421,0.36067,-0.11418,44,38,-20
1112,179,16575,0.054421,0.36067,-0.11418,44,38,-20
1120,181,16579,0.054421,0.36067,-0.11418,44,38,-20
1125,191,16570,0.054421,0.36067,-0.11418,44,38,-20
1125,196,16577,0.054421,0.36067,-0.11418,44,37,-20
1126,195,16582,0.054421,0.36067,-0.11418,44,38,-20
1121,190,16567,0.053887,0.36067,-0.11418,44,38,-20
1107,192,16558,0.053887,0.36067,-0.11418,44,38,-20
1105,197,16563,0.053887,0.36067,-0.11364,44,38,-20
1101,203,16559,0.054421,0.36067,-0.11364,44,38,-20
1104,200,16560,0.054421,0.36067,-0.11364,44,38,-20
1104,185,16570,0.053887,0.36067,-0.11364,44,38,-20
1102,174,16548,0.053887,0.36067,-0.11364,45,38,-20
1102,167,16551,0.054421,0.36067,-0.11364,45,38,-20
1100,182,16539,0.054421,0.36067,-0.11364,45,37,-20
1105,180,16554,0.054421,0.36067,-0.11364,45,38,-20
1111,181,16547,0.054421,0.36067,-0.11364,45,37,-20
1112,187,16543,0.053887,0.36067,-0.11364,45,37,-20
1102,181,16541,0.053887,0.36067,-0.11364,45,37,-20
1101,191,16539,0.054421,0.36067,-0.11311,45,37,-20
1101,203,16555,0.054421,0.36067,-0.11364,44,37,-20
1095,210,16533,0.053887,0.36067,-0.11364,44,37,-20
1106,211,16547,0.053887,0.36067,-0.11364,44,37,-20
1110,210,16534,0.053887,0.36067,-0.11311,44,37,-20
1109,211,16538,0.053887,0.36067,-0.11311,44,37,-20
1100,207,16547,0.053887,0.36067,-0.11364,44,37,-20
1110,213,16548,0.053887,0.36067,-0.11364,44,37,-20
1120,211,16554,0.053887,0.36067,-0.11364,44,37,-20
1126,200,16539,0.053887,0.36067,-0.11364,44,37,-20
1126,198,16551,0.053887,0.36067,-0.11364,44,38,-20
1119,186,16556,0.054421,0.36067,-0.11364,44,38,-20
1121,195,16561,0.054421,0.36067,-0.11364,44,38,-21
1111,187,16560,0.054421,0.36067,-0.11364,44,38,-20
1109,186,16557,0.054421,0.36067,-0.11364,44,38,-20
1109,183,16555,0.054421,0.36067,-0.11364,44,38,-20
1095,173,16546,0.054421,0.3612,-0.11418,44,38,-20
1101,181,16564,0.054421,0.3612,-0.11364,44,38,-20
1105,176,16566,0.054421,0.3612,-0.11364,44,38,-20
1109,169,16557,0.054421,0.3612,-0.11364,44,38,-20
1109,168,16563,0.054421,0.3612,-0.11364,44,38,-20
1112,176,16554,0.054421,0.3612,-0.11364,44,38,-20
1118,179,16547,0.054421,0.3612,-0.11418,44,38,-21
1110,190,16538,0.054421,0.36067,-0.11364,44,38,-20
1119,193,16546,0.054421,0.36067,-0.11364,44,38,-20
1117,196,16545,0.054421,0.36067,-0.11364,44,38,-20
1118,193,16551,0.053887,0.36067,-0.11364,44,38,-20
1116,203,16555,0.053887,0.36067,-0.11364,44,38,-20
1111,189,16551,0.053887,0.36067,-0.11364,44,38,-20
1108,187,16573,0.053887,0.36067,-0.11364,44,38,-20
1108,183,16578,0.053887,0.36067,-0.11364,44,38,-20
1112,178,16589,0.053887,0.36067,-0.11364,44,38,-20
1107,181,16587,0.053887,0.36067,-0.11364,44,38,-20
1102,175,16595,0.054421,0.36067,-0.11364,44,38,-20
1095,172,16598,0.054421,0.36067,-0.11364,44,38,-20
1095,170,16586,0.054421,0.36067,-0.11364,44,38,-20
1093,180,16578,0.054421,0.36067,-0.11364,44,38,-21
1100,177,16570,0.054421,0.36067,-0.11364,43,38,-21
1106,177,16578,0.054421,0.36067,-0.11364,43,38,-21
1104,181,16571,0.054421,0.36067,-0.11364,43,38,-21
