x,y,z
23.2,47.695,-10.391
19.356,38.327,-2.2146
24.224,28.148,-8.7429
19.51,21.033,-7.8466
8.6796,17.328,1.3915
3.7057,13.988,-16.509
5.0897,17.807,-10.425
-10.936,15.756,-17.066
-15.805,-8.7943,-17.661
-11.643,20.171,-32.904
-19.005,28.544,-25.306
-12.636,29.901,-31.231
-5.5749,30.341,-34.301
2.0801,35.214,-8.6326
-4.2062,39.812,-11.429
9.7436,28.663,-11.753
9.1469,26.834,0.2769
6.781,19.938,6.5354
11.703,21.272,-3.7744
7.3446,25.004,14.254
7.4214,20.55,12.297
2.5787,18.284,3.5327
5.2334,18.684,11.395
5.1246,7.3322,17.693
8.913,7.7094,17.512
16.034,5.6035,21.183
15.531,1.7123,27.209
17.402,1.5646,25.022
10.807,9.6664,20.979
10.119,1.2704,16.151
9.8069,-10.939,2.4661
11.513,-21.012,3.3091
-3.1414,-10.496,-12.527
-2.5232,-9.2307,-3.6503
-1.9277,-19.371,-5.436
-1.5283,-21.77,-7.3396
0.89598,-28.121,-13.208
-0.63622,-19.24,-11.268
-5.1238,-37.063,-6.0738
-5.7282,-51.614,-10.879
15.556,-72.233,-6.4418
16.336,-57.494,5.699
15.297,-30.281,1.3269
11.742,-26.034,-7.528
11.825,-20.282,-5.6156
14.038,-8.061,-17.679
15.191,-0.25606,-19.766
7.8006,-14.757,-8.5361
18.179,-17.52,-7.623
9.7429,-29.077,-24.509
7.4824,-41.978,-20.38
-2.0977,-46.224,-20.953
3.4422,-50.982,-17.058
3.8192,-45.925,-19.17
4.2622,-16.831,-11.318
13.347,-6.7908,-16.7
-7.7558,-21.081,-18.168
-2.34,-8.3083,-14.41
-1.3831,12.841,-30.508
9.5177,15.657,-40.803
8.6026,27.977,-49.033
16.237,33.886,-42.584
13.471,33.074,-60.575
-0.038885,31.157,-69.994
6.2334,31.965,-73.297
5.7857,20.064,-72.974
-7.0452,-10.831,-66.047
0.86235,-15.768,-61.455
1.7925,-36.366,-65.447
-7.6121,-38.06,-58.818
-3.0453,-45.727,-41.986
5.4234,-26.231,-34.385
0.89004,-20.813,-31.059
-7.7163,-16.545,-39.536
7.3348,-0.94971,-35.467
1.5244,-3.4173,-25.12
-2.1732,-3.283,-24.889
5.566,-8.8844,-15.987
8.1765,-19.405,-19.758
5.7714,-0.96109,-16.743
6.6438,16.329,-15.069
10.653,12.2,-5.4468
2.2331,-0.99165,-1.914
1.1175,-7.4682,-7.7265
6.0767,14.272,-7.9843
6.8229,10.57,-18.253
6.798,11.937,-30.562
13.163,1.8442,-30.795
16.296,-20.576,-30.874
18.716,-17.326,-41.09
23.065,-13.058,-45.49
21.015,-19.299,-36.977
13.059,-34.974,-28.728
6.6075,-45.648,-24.42
5.1165,-24.855,-15.373
-5.6853,-10.886,-6.9196
-4.5605,-6.9731,-10.764
0.46791,4.3703,-5.697
-1.6169,13.21,-1.4683
-0.002031,41.562,-27.547
3.8807,38.116,-36.752
2.5969,38.586,-40.839
-5.5844,16.759,-41.28
0.55397,5.3725,-48.444
-0.74743,4.4888,-41.495
8.2615,-37.343,-35.419
14.379,-49.518,-36.773
13.741,-48.066,-15.405
10.259,-36.475,-8.2936
9.5553,-17.842,-1.2102
20.587,1.079,6.0321
16.326,4.8481,-5.8713
13.59,7.5372,-6.8313
-1.1136,52.7,-22.018
-2.394,60.684,-16.904
-4.6065,46.413,-15.78
-2.6973,19.872,-2.6614
-3.5013,9.9509,-9.6937
-5.6609,-5.186,-3.3407
-5.9168,-10.323,17.823
-4.0907,-38.69,15.958
0.039158,-43.344,24.621
-0.918,-47.809,22.61
-6.0435,-27.252,14.867
-2.0522,-17.033,19.803
4.2527,-17.868,16.765
3.0024,-13.434,1.8331
3.1951,8.9249,-17.352
2.1644,13.314,-25.562
2.6689,-21.308,-31.323
-2.7739,-9.693,-23.126
-2.4903,-1.7228,-15.159
-8.6777,12.545,-22.768
-6.1193,19.033,-19.713
-2.4197,11.133,-24.789
5.2585,12.671,-17.288
6.2563,5.3151,-4.2649
5.584,38.339,-2.3248
10.606,21.641,-9.5805
17.533,3.6905,-8.7824
18.504,-3.4821,-11.934
17.492,0.21106,1.7767
12.976,-23.542,-0.17781
7.9159,-48.687,1.2309
8.1792,-54.437,-2.8351
7.8727,-49.233,-4.0417
8.8441,-53.794,6.971
8.8315,-33.452,6.0371
12.899,-13.101,-0.36222
2.0498,-1.6245,-14.67
7.3294,15.096,-3.9849
7.6108,46.083,0.84512
3.0704,54.488,-13.803
8.7306,54.769,3.1865
4.1943,57.972,-12.63
5.7189,41.701,-20.77
0.75,15.335,-11.49
6.6755,14.904,-4.8078
2.3999,-7.0195,-17.446
2.5097,-15.783,-14.414
8.2001,-15.681,3.2067
1.2367,-13.95,-6.6559
8.8747,-16.438,7.017
13.17,-21.994,14.912
14.549,-24.029,9.8217
8.1049,-21.572,0.95564
7.6156,-20.168,0.90954
12.167,-9.4544,-8.2373
10.637,0.47717,-8.28
-9.5383,5.272,-8.7689
-11.506,15.446,-17.653
-16.044,21.155,-23.358
-15.052,19.284,-21.111
-4.9598,-3.365,-14.332
-3.5259,-11.996,4.6054
-11.881,-38.057,8.2302
-14.174,-34.35,0.50013
6.5884,-63.055,10.122
8.8562,-47.744,8.1409
11.087,-45.332,19.669
12.091,-52.703,8.5558
1.888,-57.568,4.0354
2.3465,-53.91,3.9593
-2.2182,-14.366,-0.83046
3.233,11.513,9.8247
4.8044,29.087,-4.4786
1.2282,34.825,4.6448
8.0128,14.998,1.6066
10.828,15.572,26.263
12.829,22.945,35.108
12.309,13.537,36.055
20.258,9.9982,42.503
13.674,4.9144,23.639
18.531,-2.1387,39.432
13.615,-3.5502,34.512
0.47715,1.7735,29.868
2.2738,-2.0227,18.879
8.0272,-1.3457,9.5811
8.7438,-7.6383,6.6618
11.895,3.3255,1.542
8.1585,6.7141,14.791
1.7057,13.352,10.013
4.5499,11.883,8.0207
11.619,8.899,0.8134
5.7875,9.7233,2.0257
0.33076,14.093,12.139
-1.3193,19.89,3.0571
-8.1769,11.094,6.2823
-3.9916,-4.6535,2.3804
-10.571,-17.702,-7.9863
-11.03,-21.032,-7.7477
-10.867,-38.476,3.304
-9.8139,-30.726,-21.539
-3.9084,-45.929,-30.698
-6.7689,-55.007,-32.445
-3.461,-31.229,-30.586
0.80887,-20.409,-20.702
7.9617,-10.193,-27.134
7.3836,-0.37862,-33.344
2.6105,-3.924,-37.029
5.4773,2.8099,-15.314
-0.96042,2.8897,-15.038
6.6047,1.0983,-12.317
7.3043,-3.6568,-27.268
2.6909,-1.5979,-47.107
0.29484,5.1648,-35.15
1.9305,2.6195,-32.154
1.903,-2.0194,-34.021
-0.35398,-11.872,-36.798
-2.1252,-17.76,-32.575
-2.9424,-19.226,-27.434
-2.7417,-40.864,-17.124
5.9294,-40.506,-12.629
5.4477,-52.449,-18.389
11.947,-41.456,-15.349
13.881,-22.294,-12.588
13.389,-9.8451,-17.755
17.873,-4.5054,-16.08
17.443,-7.2438,-13.047
24.602,2.7769,-18.777
11.063,11.805,-11.204
7.3881,22.552,-4.1751
3.559,30.297,-11.178
2.5828,16.512,-13.077
4.7127,9.2521,-7.1741
8.9101,4.3853,-12.399
8.1124,20.514,-20.621
2.7371,20.508,-18.265
10.836,12.224,-19.714
13.353,25.921,-28.164
8.8631,30.39,-32.124
12.926,34.321,-31.486
4.8907,9.1229,-36.854
2.7246,3.9359,-44.801
-3.3578,-5.1783,-29.325
-9.3894,-7.769,-31.905
-0.51518,-7.8591,-41.198
6.5719,-13.093,-37.342
14.474,-23.427,-31.823
7.3244,-26.357,-29.341
15.619,-17.491,-22.876
8.9591,-23.648,-8.4099
5.0406,-15.367,-5.4081
9.4902,-12.713,-8.672
-0.79146,-12.662,4.8032
-5.2807,-11.776,8.1247
-11.922,2.54,4.5652
-6.4434,20.383,-3.8149
-2.3488,28.201,3.9605
5.0156,33.208,-2.4812
11.977,29.971,-11.79
12.996,28.82,-11.93
15.79,25.043,-22.107
16.071,23.254,-21.252
27.144,1.5034,-10.31
25.165,-1.8335,-7.2762
14.332,-1.786,-22.919
12.313,-0.20838,-26.922
8.9418,0.44567,-32.833
4.9771,-4.3949,-25.527
-0.33186,-15.898,-17.287
-4.8749,-26.195,-8.9004
-17.444,-6.3189,-14.843
-15.027,-6.3372,-25.849
-14.161,-13.996,-14.528
-12.606,-12.28,-12.456
-4.9784,-38.022,16.474
-2.0171,-47.93,33.389
3.3933,-51.851,20.12
8.6449,-48.182,5.6957
9.1612,-50.198,4.6407
9.7597,-50.249,9.5864
11.469,-48.45,1.4139
15.651,-49.037,-1.821
15.212,-19.683,-19.042
16.457,-4.3878,-40.275
16.077,4.6918,-23.427
14.028,9.3235,-20.482
15.544,22.764,-15.63
11.972,16.26,-15.505
12.166,18.778,-0.74289
8.3694,22.327,4.1658
7.8527,23.272,-9.9918
6.5515,21.911,-13.03
4.5484,28.926,-23.9
0.82705,22.031,-26.381
6.4933,27.827,-10.616
2.3842,27.935,-7.3568
2.3998,29.548,-17.344
2.1883,24.149,-27.153
5.0405,22.729,-19.203
4.6767,18.366,-23.064
0.0096163,13.447,-11.672
7.8013,-1.0771,-10.165
5.2501,-6.1975,-32.324
7.9926,5.6692,-21.458
6.5742,-10.223,-14.395
7.5949,-17.224,2.4874
5.109,-23.048,-7.4303
3.8225,-21.319,6.5181
6.5687,0.73964,2.3375
-0.41027,7.0342,3.7776
-2.7412,8.623,26.114
3.829,9.494,4.9612
1.3889,6.8831,-5.7611
0.70672,4.4594,-19.565
-1.5762,6.1154,-8.3912
3.6312,13.421,-19.777
5.504,15.618,-20.954
9.6413,8.9852,-25.393
9.2167,-6.7489,-50.301
5.0625,-8.7786,-36.232
13.731,-12.005,-33.64
15.011,-17.171,-23.713
12.105,-19.476,-22.64
9.6807,-27.534,-22.352
7.1706,-22.328,-21.347
2.1189,-20.014,-35.154
5.4614,-18.191,-28.287
9.1602,-19.603,-41.407
-1.8756,-11.733,-37.094
-3.7749,-6.6499,-45.07
-6.3639,-9.4071,-51.789
-5.4439,-24.534,-58.88
0.26601,-29.85,-56.888
6.4049,-41.473,-57.142
-4.1559,-43.183,-51.744
-8.1854,-39.739,-39.587
3.9197,-41.625,-39.033
4.5181,-44.445,-48.991
14.135,-27.822,-47.48
3.8256,-27.548,-34.834
0.7644,-34.904,-59.648
-0.66992,-6.1128,-39.378
9.8361,12.193,-44.809
11.143,19.373,-40.82
4.3455,20.247,-55.404
0.064359,26.91,-37.242
-0.044324,30.004,-27.25
5.3925,40.43,-41.823
7.0172,43.916,-28.104
3.4287,37.96,-35.912
0.024616,36.298,-53.795
-0.68358,25.776,-58.47
9.4204,10.027,-54.832
