ax,ay,az,gx,gy,gz,mx,my,mz
1024,-72,16911,-0.000534,0.015473,-0.005869,65,-4,-87
1033,-76,16914,-0.000534,0.015473,-0.005869,65,-4,-87
1048,-72,16871,-0.001067,0.015473,-0.005869,64,-4,-87
1051,-75,16866,-0.001067,0.014939,-0.005869,64,-4,-88
1049,-76,16858,-0.001067,0.014939,-0.005869,64,-4,-88
1053,-70,16844,-0.001067,0.015473,-0.005869,64,-4,-88
1053,-73,16845,-0.001067,0.015473,-0.005869,63,-4,-88
1051,-67,16872,-0.001067,0.015473,-0.005869,63,-4,-88
1044,-71,16870,-0.001067,0.015473,-0.005869,63,-4,-88
1043,-67,16868,-0.001067,0.015473,-0.005869,63,-4,-88
1032,-67,16899,-0.001067,0.015473,-0.005869,63,-4,-88
1025,-71,16893,-0.001067,0.015473,-0.006402,63,-4,-88
1031,-71,16906,-0.001067,0.015473,-0.006402,63,-5,-88
1028,-73,16898,-0.001067,0.015473,-0.005869,63,-5,-88
1027,-71,16885,-0.000534,0.015473,-0.005869,63,-5,-88
1027,-68,16859,-0.000534,0.015473,-0.005869,63,-5,-88
1031,-66,16844,-0.000534,0.015473,-0.005869,63,-4,-88
1025,-73,16856,-0.001067,0.015473,-0.005869,63,-5,-88
1029,-71,16827,-0.001067,0.015473,-0.005869,63,-5,-88
1043,-62,16817,-0.000534,0.015473,-0.005869,63,-5,-88
1049,-53,16814,-0.001067,0.015473,-0.005869,63,-5,-88
1046,-59,16831,-0.001067,0.015473,-0.005869,63,-4,-88
1076,-64,16844,-0.001067,0.015473,-0.005869,63,-4,-88
1071,-65,16865,-0.001067,0.015473,-0.005869,64,-4,-88
1066,-66,16891,-0.001067,0.015473,-0.005869,63,-4,-88
1069,-55,16895,-0.001067,0.015473,-0.005869,63,-4,-88
1040,-55,16902,-0.001067,0.015473,-0.005869,64,-4,-88
1030,-54,16912,-0.001067,0.015473,-0.005869,64,-4,-88
1018,-59,16923,-0.001067,0.014939,-0.005869,63,-4,-88
1014,-58,16912,-0.001067,0.014939,-0.005869,63,-4,-87
995,-60,16907,-0.001067,0.014939,-0.005869,63,-4,-87
996,-61,16899,-0.001067,0.014939,-0.005869,63,-4,-87
1005,-57,16897,-0.000534,0.015473,-0.005869,64,-4,-87
1005,-63,16896,-0.000534,0.015473,-0.005869,64,-4,-87
1029,-54,16898,-0.000534,0.015473,-0.006402,64,-4,-87
1024,-63,16903,-0.000534,0.015473,-0.006402,64,-4,-87
1028,-66,16894,-0.000534,0.015473,-0.006402,64,-4,-87
1034,-55,16894,-0.000534,0.015473,-0.006402,64,-4,-88
1022,-45,16905,-0.000534,0.015473,-0.006402,64,-4,-87
1021,-60,16907,-0.000534,0.015473,-0.005869,63,-4,-87
1016,-60,16892,-0.000534,0.015473,-0.005869,64,-4,-87
1028,-67,16888,-0.000534,0.015473,-0.005869,63,-4,-87
1027,-83,16892,-0.000534,0.015473,-0.005869,63,-3,-87
1034,-94,16893,-0.000534,0.014939,-0.005869,63,-4,-87
1037,-92,16889,-0.000534,0.015473,-0.005869,64,-4,-87
